0.0114572 6.32453e-10
0.0229144 1.43108e-08
0.0343716 8.87307e-08
0.0458287 3.23816e-07
0.0572859 8.8388e-07
0.0687431 2.00775e-06
0.0802003 4.01762e-06
0.0916575 7.32712e-06
0.103115 1.24486e-05
0.114572 1.99999e-05
0.126029 3.07111e-05
0.137486 4.54301e-05
0.148943 6.51288e-05
0.160401 9.09085e-05
0.171858 0.000124005
0.183315 0.000165794
0.194772 0.000217795
0.206229 0.000281679
0.217687 0.000359269
0.229144 0.000452546
0.240601 0.000563657
0.252058 0.000694913
0.263515 0.000848796
0.274972 0.00102797
0.28643 0.00123526
0.297887 0.0014737
0.309344 0.00174649
0.320801 0.00205702
0.332258 0.0024089
0.343716 0.00280591
0.355173 0.00325204
0.36663 0.00375148
0.378087 0.00430865
0.389544 0.00492814
0.401001 0.0056148
0.412459 0.00637367
0.423916 0.00723531
0.435373 0.00816327
0.44683 0.00918251
0.458287 0.0102997
0.469745 0.0115219
0.481202 0.0128565
0.492659 0.0143114
0.504116 0.0158952
0.515573 0.0176168
0.527031 0.0194858
0.538488 0.0215127
0.549945 0.0237086
0.561402 0.0260854
0.572859 0.0286563
0.584316 0.0314353
0.595774 0.034438
0.607231 0.0376812
0.618688 0.0411836
0.630145 0.0449655
0.641602 0.0490498
0.65306 0.0534616
0.664517 0.058229
0.675974 0.0633835
0.687431 0.0689604
0.698888 0.0749997
0.710345 0.0815465
0.721803 0.088652
0.73326 0.0963748
0.744717 0.104782
0.756174 0.11395
0.767631 0.123967
0.779089 0.134936
0.790546 0.146977
0.802003 0.160226
0.81346 0.174846
0.824917 0.191026
0.836374 0.208991
0.847832 0.229003
0.859289 0.251376
0.870746 0.276481
0.882203 0.304763
0.89366 0.336757
0.905118 0.373103
0.916575 0.414579
0.928032 0.462129
0.939489 0.516904
0.950946 0.580318
0.962404 0.654113
0.973861 0.740451
0.985318 0.842031
0.996775 0.962242
