0.0114572 0.306195
0.0229144 0.306195
0.0343716 0.306195
0.0458287 0.306195
0.0572859 0.306195
0.0687431 0.306195
0.0802003 0.306195
0.0916575 0.306195
0.103115 0.306195
0.114572 0.306195
0.126029 0.306195
0.137486 0.306195
0.148943 0.306195
0.160401 0.306195
0.171858 0.306195
0.183315 0.306195
0.194772 0.306195
0.206229 0.306195
0.217687 0.306195
0.229144 0.306195
0.240601 0.306195
0.252058 0.306195
0.263515 0.306195
0.274972 0.306195
0.28643 0.306195
0.297887 0.306195
0.309344 0.306195
0.320801 0.306195
0.332258 0.306195
0.343716 0.306195
0.355173 0.306195
0.36663 0.306195
0.378087 0.306195
0.389544 0.306195
0.401001 0.306195
0.412459 0.306195
0.423916 0.307411
0.435373 0.307641
0.44683 0.307909
0.458287 0.308217
0.469745 0.30857
0.481202 0.308976
0.492659 0.309439
0.504116 0.309966
0.515573 0.310565
0.527031 0.311244
0.538488 0.312012
0.549945 0.312879
0.561402 0.313854
0.572859 0.314951
0.584316 0.316182
0.595774 0.31756
0.607231 0.319103
0.618688 0.320827
0.630145 0.32275
0.641602 0.324895
0.65306 0.327285
0.664517 0.329944
0.675974 0.332903
0.687431 0.336193
0.698888 0.33985
0.710345 0.343915
0.721803 0.348431
0.73326 0.353451
0.744717 0.359032
0.756174 0.365238
0.767631 0.372143
0.779089 0.37983
0.790546 0.388396
0.802003 0.39795
0.81346 0.408618
0.824917 0.420544
0.836374 0.433895
0.847832 0.448864
0.859289 0.465675
0.870746 0.484589
0.882203 0.50591
0.89366 0.529995
0.905118 0.557265
0.916575 0.588212
0.928032 0.623423
0.939489 0.663594
0.950946 0.709558
0.962404 0.762314
0.973861 0.823068
0.985318 0.893284
0.996775 0.97475
