0.0114572 0.00916575
0.0229144 0.0183315
0.0343716 0.0274972
0.0458287 0.036663
0.0572859 0.0458287
0.0687431 0.0549945
0.0802003 0.0641602
0.0916575 0.073326
0.103115 0.0824917
0.114572 0.0916575
0.126029 0.100823
0.137486 0.109989
0.148943 0.119155
0.160401 0.12832
0.171858 0.137486
0.183315 0.146652
0.194772 0.155818
0.206229 0.164983
0.217687 0.174149
0.229144 0.183315
0.240601 0.192481
0.252058 0.201646
0.263515 0.210812
0.274972 0.219978
0.28643 0.229144
0.297887 0.238309
0.309344 0.247475
0.320801 0.256641
0.332258 0.265807
0.343716 0.274972
0.355173 0.284138
0.36663 0.293304
0.378087 0.30247
0.389544 0.311635
0.401001 0.320801
0.412459 0.329967
0.423916 0.3395
0.435373 0.348747
0.44683 0.358009
0.458287 0.367289
0.469745 0.376589
0.481202 0.385912
0.492659 0.395261
0.504116 0.404641
0.515573 0.414054
0.527031 0.423505
0.538488 0.433001
0.549945 0.442544
0.561402 0.452143
0.572859 0.461803
0.584316 0.471532
0.595774 0.481338
0.607231 0.491228
0.618688 0.501214
0.630145 0.511304
0.641602 0.521509
0.65306 0.531843
0.664517 0.542317
0.675974 0.552946
0.687431 0.563745
0.698888 0.57473
0.710345 0.585918
0.721803 0.597327
0.73326 0.608978
0.744717 0.62089
0.756174 0.633085
0.767631 0.645587
0.779089 0.658419
0.790546 0.671605
0.802003 0.685171
0.81346 0.699142
0.824917 0.713545
0.836374 0.728403
0.847832 0.743744
0.859289 0.759589
0.870746 0.775961
0.882203 0.792879
0.89366 0.810359
0.905118 0.828416
0.916575 0.847057
0.928032 0.866286
0.939489 0.886103
0.950946 0.9065
0.962404 0.927465
0.973861 0.948981
0.985318 0.971025
0.996775 0.993568
