-1.9 .5024721646e-1
-1.8 .5961172061e-1
-1.7 .7045924242e-1
-1.6 .8293197857e-1
-1.5 .9714811209e-1
-1.4 .1131813611
-1.3 .1310328052
-1.2 .1505933679
-1.1 .1715957462
-1.0 .1935558180
-.9 .2157062137
-.8 .2369297247
-.7 .2557085293
-.6 .2701175698
-.5 .2779058694
-.4 .2767230961
-.3 .2645473230
-.2 .2403298167
-.1 .2047642657
0. .1609022853
.1 .1141445094
.2 .7114397420e-1
.3 .3764008894e-1
.4 .1618293957e-1
.5 .5351057332e-2
.6 .1269491026e-2
.7 .1979798908e-3
.8 .1817883835e-4
.9 .8555612174e-6
1.0  .1733456786e-7
